Fecha,Casos_Diagnostico,Casos_Recuperado,Casos_Muerte,Casos_Activos,Tasa_Contagio,Tasa_Recuperacion,Tasa_Muerte,Pais,Ciudad
2020-04-30,138,47.0,0.0,91.0,0.06595531743381271,0.06593406593406594,0.0,Colombia,Pereira
2020-05-01,139,50.0,0.0,89.0,0.010992713956096549,0.03296703296703297,0.0,Colombia,Pereira
2020-05-02,143,52.0,7.0,84.0,0.04495907472562681,0.02247191011235955,0.07865168539325842,Colombia,Pereira
2020-05-08,144,97.0,0.0,47.0,0.011908918849120594,0.5357142857142857,-0.08333333333333333,Colombia,Pereira
2020-05-09,146,99.0,0.0,47.0,0.04256815429898665,0.0425531914893617,0.0,Colombia,Pereira
2020-05-13,163,0.0,0.0,163.0,0.3618310786139466,-2.106382978723404,0.0,Colombia,Pereira
2020-05-14,165,117.0,0.0,48.0,0.012274822571704917,0.7177914110429447,0.0,Colombia,Pereira
2020-05-21,166,136.0,0.0,30.0,0.020841727614233443,0.3958333333333333,0.0,Colombia,Pereira
2020-05-23,167,137.0,0.0,30.0,0.03334684561485765,0.03333333333333333,0.0,Colombia,Pereira
2020-05-24,168,139.0,0.0,29.0,0.0333469270473395,0.06666666666666667,0.0,Colombia,Pereira
2020-05-25,171,0.0,0.0,171.0,0.10349071597309364,-4.793103448275862,0.0,Colombia,Pereira
2020-05-27,173,0.0,0.0,173.0,0.011700790449559325,0.0,0.0,Colombia,Pereira
2020-05-30,175,0.0,0.0,175.0,0.01156557768228302,0.0,0.0,Colombia,Pereira
2020-06-03,176,157.0,0.0,19.0,0.005716727746544961,0.8971428571428571,0.0,Colombia,Pereira
2020-06-04,177,158.0,0.0,19.0,0.052654199933011035,0.05263157894736842,0.0,Colombia,Pereira
2020-06-05,179,159.0,0.0,20.0,0.10530865703378774,0.05263157894736842,0.0,Colombia,Pereira
2020-06-06,182,160.0,0.0,22.0,0.15006556920664924,0.05,0.0,Colombia,Pereira
2020-06-07,183,0.0,0.0,183.0,0.045474748066765415,-7.2727272727272725,0.0,Colombia,Pereira
2020-06-09,185,0.0,0.0,185.0,0.010933845908570581,0.0,0.0,Colombia,Pereira
2020-06-10,189,0.0,0.0,189.0,0.021631389989205295,0.0,0.0,Colombia,Pereira
2020-06-11,192,163.0,0.0,29.0,0.01588034222027008,0.8624338624338624,0.0,Colombia,Pereira
2020-06-12,194,164.0,0.0,30.0,0.06899785445927709,0.034482758620689655,0.0,Colombia,Pereira
2020-06-13,197,0.0,0.0,197.0,0.10004737762408542,-5.466666666666667,0.0,Colombia,Pereira
2020-06-14,199,0.0,0.0,199.0,0.010157168590886929,0.0,0.0,Colombia,Pereira
2020-06-16,200,0.0,0.0,200.0,0.005027567803532856,0.0,0.0,Colombia,Pereira
2020-06-17,203,165.0,0.0,38.0,0.015007326544069163,0.825,0.0,Colombia,Pereira
2020-06-18,226,0.0,0.0,226.0,0.6055632270603903,-4.342105263157895,0.0,Colombia,Pereira
2020-06-19,229,166.0,8.0,55.0,0.013281663292496027,0.7345132743362832,0.035398230088495575,Colombia,Pereira
2020-06-20,236,0.0,0.0,236.0,0.12734391079989102,-3.018181818181818,-0.14545454545454545,Colombia,Pereira
2020-06-21,238,168.0,0.0,70.0,0.008479461063362958,0.711864406779661,0.0,Colombia,Pereira
2020-06-22,240,0.0,0.0,240.0,0.02858803694595719,-2.4,0.0,Colombia,Pereira
2020-06-23,245,0.0,0.0,245.0,0.020845545433081765,0.0,0.0,Colombia,Pereira
2020-06-24,256,172.0,0.0,84.0,0.04492482613122186,0.7020408163265306,0.0,Colombia,Pereira
2020-06-25,261,175.0,0.0,86.0,0.05956102880609614,0.03571428571428571,0.0,Colombia,Pereira
2020-06-26,268,181.0,0.0,87.0,0.08144723872249886,0.06976744186046512,0.0,Colombia,Pereira
2020-06-27,273,187.0,0.0,86.0,0.05750888582264673,0.06896551724137931,0.0,Colombia,Pereira
2020-06-28,276,0.0,0.0,276.0,0.03490698259510542,-2.1744186046511627,0.0,Colombia,Pereira
2020-06-29,278,188.0,9.0,81.0,0.007251262081041239,0.6811594202898551,0.03260869565217391,Colombia,Pereira
2020-07-01,289,203.0,0.0,86.0,0.13589468658611845,0.18518518518518517,-0.1111111111111111,Colombia,Pereira
2020-07-02,297,215.0,0.0,82.0,0.09308892500947119,0.13953488372093023,0.0,Colombia,Pereira
2020-07-03,307,218.0,0.0,89.0,0.12203969508873565,0.036585365853658534,0.0,Colombia,Pereira
2020-07-04,324,219.0,0.0,105.0,0.19115448400003876,0.011235955056179775,0.0,Colombia,Pereira
2020-07-05,326,222.0,0.0,104.0,0.019062695360985805,0.02857142857142857,0.0,Colombia,Pereira
2020-07-06,329,225.0,11.0,93.0,0.028869126813032185,0.028846153846153848,0.10576923076923077,Colombia,Pereira
2020-07-07,344,228.0,0.0,116.0,0.1614199565927012,0.03225806451612903,-0.11827956989247312,Colombia,Pereira
2020-07-08,355,230.0,0.0,125.0,0.0949072798732045,0.017241379310344827,0.0,Colombia,Pereira
2020-07-09,392,235.0,0.0,157.0,0.29625672159583694,0.04,0.0,Colombia,Pereira
2020-07-10,397,242.0,0.0,155.0,0.031877636439349794,0.044585987261146494,0.0,Colombia,Pereira
2020-07-11,402,243.0,0.0,159.0,0.03228935524777491,0.0064516129032258064,0.0,Colombia,Pereira
2020-07-12,414,245.0,0.0,169.0,0.07554582954454718,0.012578616352201259,0.0,Colombia,Pereira
2020-07-13,416,250.0,0.0,166.0,0.011846291026822754,0.029585798816568046,0.0,Colombia,Pereira
2020-07-14,449,254.0,0.0,195.0,0.1989972527739423,0.024096385542168676,0.0,Colombia,Pereira
2020-07-15,469,262.0,0.0,207.0,0.10267663657885567,0.041025641025641026,0.0,Colombia,Pereira
2020-07-16,503,273.0,0.0,230.0,0.16443946195276013,0.05314009661835749,0.0,Colombia,Pereira
2020-07-17,529,279.0,0.0,250.0,0.11318244564965023,0.02608695652173913,0.0,Colombia,Pereira
2020-07-18,556,285.0,0.0,271.0,0.10813963890199223,0.024,0.0,Colombia,Pereira
2020-07-19,570,288.0,12.0,270.0,0.051730725024414656,0.01107011070110701,0.04428044280442804,Colombia,Pereira
2020-07-20,573,293.0,13.0,267.0,0.011126592248567315,0.018518518518518517,0.003703703703703704,Colombia,Pereira
2020-07-21,617,298.0,0.0,319.0,0.16502482552717115,0.018726591760299626,-0.04868913857677903,Colombia,Pereira
2020-07-22,641,304.0,16.0,321.0,0.07534859149821446,0.018808777429467086,0.050156739811912224,Colombia,Pereira
2020-07-23,670,315.0,0.0,355.0,0.09048425749336955,0.03426791277258567,-0.04984423676012461,Colombia,Pereira
2020-07-24,716,321.0,0.0,395.0,0.12978973105134475,0.016901408450704224,0.0,Colombia,Pereira
2020-07-25,754,328.0,17.0,409.0,0.0963709638229251,0.017721518987341773,0.043037974683544304,Colombia,Pereira
2020-07-26,779,335.0,0.0,444.0,0.061237402168739484,0.017114914425427872,-0.04156479217603912,Colombia,Pereira
2020-07-27,784,353.0,18.0,413.0,0.011282715689269024,0.04054054054054054,0.04054054054054054,Colombia,Pereira
2020-07-28,831,361.0,0.0,470.0,0.11401965624214966,0.01937046004842615,-0.043583535108958835,Colombia,Pereira
2020-07-29,890,377.0,19.0,494.0,0.125787069175074,0.03404255319148936,0.04042553191489362,Colombia,Pereira
2020-07-30,929,391.0,0.0,538.0,0.07911925343963166,0.02834008097165992,-0.038461538461538464,Colombia,Pereira
2020-07-31,970,407.0,20.0,543.0,0.07638138689528709,0.02973977695167286,0.03717472118959108,Colombia,Pereira
2020-08-01,1084,430.0,22.0,632.0,0.21044302984669083,0.0423572744014733,0.003683241252302026,Colombia,Pereira
2020-08-02,1199,439.0,25.0,735.0,0.18244478007418855,0.014240506329113924,0.004746835443037975,Colombia,Pereira
2020-08-03,1272,480.0,31.0,761.0,0.09961126475360568,0.055782312925170066,0.00816326530612245,Colombia,Pereira
2020-08-04,1337,496.0,0.0,841.0,0.08567996001478524,0.02102496714848883,-0.040735873850197106,Colombia,Pereira
2020-08-05,1377,519.0,34.0,824.0,0.04771815878179188,0.027348394768133173,0.04042806183115339,Colombia,Pereira
2020-08-06,1426,539.0,0.0,887.0,0.05966657320786122,0.024271844660194174,-0.0412621359223301,Colombia,Pereira
2020-08-07,1506,555.0,35.0,916.0,0.09050669754974552,0.018038331454340473,0.03945885005636979,Colombia,Pereira
2020-08-08,1596,575.0,39.0,982.0,0.0986157995657966,0.021834061135371178,0.004366812227074236,Colombia,Pereira
2020-08-09,1666,602.0,0.0,1064.0,0.07156188785574982,0.0274949083503055,-0.03971486761710794,Colombia,Pereira
2020-08-10,1727,632.0,40.0,1055.0,0.05756492564977802,0.02819548872180451,0.03759398496240601,Colombia,Pereira
2020-08-11,1801,666.0,0.0,1135.0,0.0704391224250233,0.03222748815165877,-0.037914691943127965,Colombia,Pereira
2020-08-12,1924,683.0,41.0,1200.0,0.10884856644446271,0.014977973568281937,0.03612334801762115,Colombia,Pereira
2020-08-13,2055,704.0,44.0,1307.0,0.10968178310353341,0.0175,0.0025,Colombia,Pereira
2020-08-14,2144,787.0,46.0,1311.0,0.06843817556249188,0.06350420811017597,0.001530221882172915,Colombia,Pereira
2020-08-15,2239,853.0,48.0,1338.0,0.07284500101602835,0.05034324942791762,0.0015255530129672007,Colombia,Pereira
2020-08-16,2319,904.0,49.0,1366.0,0.060119306967927395,0.03811659192825112,0.0007473841554559044,Colombia,Pereira
2020-08-17,2341,993.0,50.0,1298.0,0.01619710347035855,0.06515373352855051,0.0007320644216691069,Colombia,Pereira
2020-08-18,2395,1057.0,53.0,1285.0,0.041841562894527576,0.04930662557781202,0.0023112480739599386,Colombia,Pereira
2020-08-19,2559,1171.0,61.0,1327.0,0.12837697260452943,0.088715953307393,0.0062256809338521405,Colombia,Pereira
2020-08-20,2644,1333.0,64.0,1247.0,0.06445688709435235,0.12207987942727958,0.002260738507912585,Colombia,Pereira
2020-08-21,2758,1402.0,65.0,1291.0,0.09201325785551921,0.05533279871692061,0.0008019246190858059,Colombia,Pereira
2020-08-22,2997,1499.0,68.0,1430.0,0.18638258164601207,0.07513555383423702,0.0023237800154918666,Colombia,Pereira
2020-08-23,3107,1570.0,70.0,1467.0,0.07748996595071943,0.04965034965034965,0.0013986013986013986,Colombia,Pereira
2020-08-24,3263,1726.0,74.0,1463.0,0.10715212643440279,0.10633946830265849,0.0027266530334014998,Colombia,Pereira
2020-08-25,3396,1818.0,76.0,1502.0,0.09163899064909628,0.06288448393711552,0.001367053998632946,Colombia,Pereira
2020-08-26,3515,1927.0,77.0,1511.0,0.07988995206720538,0.07256990679094541,0.0006657789613848203,Colombia,Pereira
2020-08-27,3680,2003.0,78.0,1599.0,0.11014425194790345,0.05029781601588352,0.0006618133686300463,Colombia,Pereira
2020-08-28,3812,2152.0,81.0,1579.0,0.08329986408504503,0.09318323952470293,0.001876172607879925,Colombia,Pereira
2020-08-29,3915,2273.0,0.0,1642.0,0.06584383920411477,0.0766307789740342,-0.0512982900569981,Colombia,Pereira
2020-08-30,4000,2364.0,0.0,1636.0,0.052265613744132064,0.055420219244823384,0.0,Colombia,Pereira
